schedule_code  schedule_for_route_code     route_code                                              route_name                        route_destination  route_variant  first_stop_code  last_stop_code start_time stop_time run_code duty_code  is_halfway    shift_type
       SP-1/D                  5248872          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985    8:10:00   9:50:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248873          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985    8:30:00  10:10:00   SP-1/E  SP-1/E-G           0 General Shift
         33/B                  5248874        33-MV-D                               Sarangpur Darwaja - Vasna                                    Vasna         NORMAL             1844            1598   14:00:00  15:00:00     33/B    33/B-S           0 Second Shift 
         33/F                  5248875        33-SL-D          S.P.Ring Road (Odhav Gidc) - Sarangpur Darwaja                                Sarangpur         NORMAL             4909            1844   23:00:00  23:40:00     33/F    33/F-S           0 Second Shift 
       40/2/A                  5248876      40/2-NM-U                              Nava Vadaj - Rajoda Patiya                            Rajoda Patiya         NORMAL             2101            8791    9:50:00  12:15:00   40/2/A  40/2/A-G           0 General Shift
       40/2/A                  5248877      40/2-MN-D                              Rajoda Patiya - Nava Vadaj                               Nava Vadaj         NORMAL             8792            2101    8:10:00   9:50:00   40/2/A  40/2/A-G           0 General Shift
       40/2/C                  5248878      40/2-MN-D                              Rajoda Patiya - Nava Vadaj                               Nava Vadaj         NORMAL             8792            2101    9:50:00  12:00:00   40/2/C  40/2/C-G           0 General Shift
       40/2/D                  5248879      40/2-MN-D                              Rajoda Patiya - Nava Vadaj                               Nava Vadaj         NORMAL             8792            2101   10:50:00  13:05:00   40/2/D  40/2/D-G           0 General Shift
       SP-1/A                  5248880       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    8:50:00  10:30:00   SP-1/A  SP-1/A-G           0 General Shift
       40/2/B                  5248881      40/2-MN-D                              Rajoda Patiya - Nava Vadaj                               Nava Vadaj         NORMAL             8792            2101    8:50:00  10:55:00   40/2/B  40/2/B-G           0 General Shift
       40/2/C                  5248882      40/2-NM-U                              Nava Vadaj - Rajoda Patiya                            Rajoda Patiya         NORMAL             2101            8791   12:00:00  14:25:00   40/2/C  40/2/C-G           0 General Shift
       40/2/D                  5248883      40/2-NM-U                              Nava Vadaj - Rajoda Patiya                            Rajoda Patiya         NORMAL             2101            8791   13:05:00  15:30:00   40/2/D  40/2/D-G           0 General Shift
       SP-1/B                  5248884       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    9:10:00  10:50:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/C                  5248885       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    9:30:00  11:10:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/D                  5248886       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    9:50:00  11:35:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248887       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   10:10:00  12:00:00   SP-1/E  SP-1/E-G           0 General Shift
       1304/A                  5248888     130/4-NC-U                                      Nava Vadaj - Memco                                    Memco         NORMAL             2101            2688   20:35:00  21:10:00   1304/A  1304/A-G           0 General Shift
        90S/E                  5248889      90sh-CT-D                             Chandkheda Gam - Tragad Gam                               Tragad Gam         NORMAL             3547            3562    6:10:00   6:30:00    90S/E   90S/E-G           0 General Shift
        90S/F                  5248890      90sh-CT-D                             Chandkheda Gam - Tragad Gam                               Tragad Gam         NORMAL             3547            3562    7:00:00   7:20:00    90S/F   90S/F-G           0 General Shift
       89/2/D                  5248891      89/2-JT-D                              Jawahar Chowk - Tragad Gam                               Tragad Gam         NORMAL             3489            3562    6:50:00   7:15:00   89/2/D  89/2/D-G           0 General Shift
       SP-1/A                  5248892       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   10:30:00  12:20:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/B                  5248893       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   10:50:00  12:40:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/C                  5248894       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   11:10:00  13:00:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/D                  5248895       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   11:35:00  13:20:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248896       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   12:00:00  13:55:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/A                  5248897       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   12:20:00  14:20:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/B                  5248898       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   12:40:00  14:40:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/C                  5248899       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   13:00:00  15:00:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/D                  5248900       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   13:20:00  15:20:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248901       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   13:55:00  15:50:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/A                  5248902       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   15:25:00  17:25:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/B                  5248903       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   15:45:00  17:50:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/C                  5248904       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   16:05:00  18:15:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/D                  5248905       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   16:25:00  18:40:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248906       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   16:55:00  19:05:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/E                  5248907          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   19:05:00  20:50:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/D                  5248908          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   18:40:00  20:30:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/C                  5248909          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   18:15:00  20:10:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/B                  5248910          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   17:50:00  19:50:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/A                  5248911          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   17:25:00  19:30:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/A                  5248912       SP1-ZC-D                          Zundal Circle - Chandkheda Gam                           Chandkheda Gam         NORMAL             5842            1652   19:30:00  19:40:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/B                  5248913       SP1-ZC-D                          Zundal Circle - Chandkheda Gam                           Chandkheda Gam         NORMAL             5842            1652   19:50:00  20:00:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/C                  5248914       SP1-ZC-D                          Zundal Circle - Chandkheda Gam                           Chandkheda Gam         NORMAL             5842            1652   20:10:00  20:20:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/D                  5248915       SP1-ZC-D                          Zundal Circle - Chandkheda Gam                           Chandkheda Gam         NORMAL             5842            1652   20:30:00  20:40:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/E                  5248916       SP1-ZC-D                          Zundal Circle - Chandkheda Gam                           Chandkheda Gam         NORMAL             5842            1652   20:50:00  21:00:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/E                  5248917       SP1-CV-D                                  Chandkheda Gam - Vadaj                                    Vadaj         NORMAL             1652            2107   21:00:00  21:45:00   SP-1/E  SP-1/E-G           0 General Shift
       SP-1/D                  5248918       SP1-CV-D                                  Chandkheda Gam - Vadaj                                    Vadaj         NORMAL             1652            2107   20:40:00  21:25:00   SP-1/D  SP-1/D-G           0 General Shift
       SP-1/C                  5248919       SP1-CV-D                                  Chandkheda Gam - Vadaj                                    Vadaj         NORMAL             1652            2107   20:20:00  21:05:00   SP-1/C  SP-1/C-G           0 General Shift
       SP-1/B                  5248920       SP1-CV-D                                  Chandkheda Gam - Vadaj                                    Vadaj         NORMAL             1652            2107   20:00:00  20:45:00   SP-1/B  SP-1/B-G           0 General Shift
       SP-1/A                  5248921       SP1-CV-D                                  Chandkheda Gam - Vadaj                                    Vadaj         NORMAL             1652            2107   19:40:00  20:25:00   SP-1/A  SP-1/A-G           0 General Shift
       SP-1/F                  5248922       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    7:10:00   8:50:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/G                  5248923       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    7:30:00   9:10:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/H                  5248924       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    7:50:00   9:30:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/J                  5248925       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    8:30:00  10:10:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/I                  5248926       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823    8:10:00   9:50:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/F                  5248927       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985    8:50:00  10:30:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/G                  5248928       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985    9:10:00  10:50:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/H                  5248929       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985    9:30:00  11:10:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/I                  5248930       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985    9:50:00  11:30:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/J                  5248931       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   10:10:00  11:50:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/F                  5248932          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   10:30:00  12:25:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/G                  5248933       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   10:50:00  12:30:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/H                  5248934          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   11:10:00  13:05:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/I                  5248935       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   11:30:00  13:10:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/J                  5248936          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   11:50:00  13:50:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/F                  5248937          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985   12:25:00  14:20:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/H                  5248938          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985   13:05:00  15:00:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/J                  5248939          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985   13:50:00  15:45:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/F                  5248940       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   15:25:00  17:20:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/H                  5248941       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   16:05:00  18:20:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/J                  5248942       SP1-AR-U                          Aslali Circle - Ranasan Circle                           Ranasan Circle         NORMAL             9984            5823   16:50:00  19:00:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/F                  5248943       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   17:20:00  19:40:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/H                  5248944       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   18:20:00  20:20:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/J                  5248945       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   19:00:00  21:00:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/F                  5248946       SP1-AS-U                                    Aslali Circle - S.T.                               S.T. Stand         NORMAL             9984            3908   19:40:00  20:25:00   SP-1/F  SP-1/F-G           0 General Shift
       SP-1/H                  5248947       SP1-AS-U                                    Aslali Circle - S.T.                               S.T. Stand         NORMAL             9984            3908   20:20:00  21:05:00   SP-1/H  SP-1/H-G           0 General Shift
       SP-1/J                  5248948       SP1-AS-U                                    Aslali Circle - S.T.                               S.T. Stand         NORMAL             9984            3908   21:00:00  21:45:00   SP-1/J  SP-1/J-G           0 General Shift
       SP-1/G                  5248949       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   12:30:00  14:40:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/I                  5248950       SP1-RA-D                          Ranasan Circle - Aslali Circle                            Aslali Circle         NORMAL             5824            9985   13:10:00  15:20:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/G                  5248951          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   15:45:00  17:45:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/I                  5248952          SP1-U                           Aslali Circle - Zundal Circle                            Zundal Circle         NORMAL             9984            5841   16:25:00  18:20:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/G                  5248953          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985   17:45:00  20:00:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/I                  5248954          SP1-D                           Zundal Circle - Aslali Circle                            Aslali Circle         NORMAL             5842            9985   18:20:00  20:40:00   SP-1/I  SP-1/I-G           0 General Shift
       SP-1/G                  5248955       SP1-AS-U                                    Aslali Circle - S.T.                               S.T. Stand         NORMAL             9984            3908   20:00:00  20:45:00   SP-1/G  SP-1/G-G           0 General Shift
       SP-1/I                  5248956       SP1-AS-U                                    Aslali Circle - S.T.                               S.T. Stand         NORMAL             9984            3908   20:40:00  21:25:00   SP-1/I  SP-1/I-G           0 General Shift
         52/A                  5248957        52-VT-U                          Vadaj - Thol Gam(Sardar Chowk)                 Thol Gam (Saradar Chowk)         NORMAL             2107            9303    6:15:00   7:40:00     52/A    52/A-G           0 General Shift
         52/A                  5248958           52-D      Thol Gam(Sardar Chowk) - Ahavadiya Talav(NewRanip)                Ahvadiya Talav(New Ranip)         NORMAL             9304            5873    7:40:00  10:00:00     52/A    52/A-G           0 General Shift
         52/A                  5248959           52-U      Ahavadiya Talav(New Ranip) - Thol Gam(SardarChowk)                 Thol Gam (Saradar Chowk)         NORMAL             5874            9303   10:00:00  12:20:00     52/A    52/A-G           0 General Shift
         52/A                  5248960           52-D      Thol Gam(Sardar Chowk) - Ahavadiya Talav(NewRanip)                Ahvadiya Talav(New Ranip)         NORMAL             9304            5873   12:20:00  14:25:00     52/A    52/A-G           0 General Shift
         52/A                  5248961           52-U      Ahavadiya Talav(New Ranip) - Thol Gam(SardarChowk)                 Thol Gam (Saradar Chowk)         NORMAL             5874            9303   15:30:00  17:40:00     52/A    52/A-G           0 General Shift
         52/A                  5248962           52-D      Thol Gam(Sardar Chowk) - Ahavadiya Talav(NewRanip)                Ahvadiya Talav(New Ranip)         NORMAL             9304            5873   17:40:00  19:50:00     52/A    52/A-G           0 General Shift
         52/B                  5248963           52-U      Ahavadiya Talav(New Ranip) - Thol Gam(SardarChowk)                 Thol Gam (Saradar Chowk)         NORMAL             5874            9303    8:10:00  10:00:00     52/B    52/B-G           0 General Shift
         52/B                  5248964           52-D      Thol Gam(Sardar Chowk) - Ahavadiya Talav(NewRanip)                Ahvadiya Talav(New Ranip)         NORMAL             9304            5873   10:00:00  12:15:00     52/B    52/B-G           0 General Shift
         52/B                  5248965           52-U      Ahavadiya Talav(New Ranip) - Thol Gam(SardarChowk)                 Thol Gam (Saradar Chowk)         NORMAL             5874            9303   12:15:00  14:35:00     52/B    52/B-G           0 General Shift
         52/B                  5248966           52-D      Thol Gam(Sardar Chowk) - Ahavadiya Talav(NewRanip)                Ahvadiya Talav(New Ranip)         NORMAL             9304            5873   15:40:00  18:00:00     52/B    52/B-G           0 General Shift
         52/B                  5248967           52-U      Ahavadiya Talav(New Ranip) - Thol Gam(SardarChowk)                 Thol Gam (Saradar Chowk)         NORMAL             5874            9303   18:00:00  20:05:00     52/B    52/B-G           0 General Shift
         52/B                  5248968        52-TV-D                          Thol Gam(Sardar Chowk) - Vadaj                                    Vadaj         NORMAL             9304            1820   20:05:00  21:40:00     52/B    52/B-G           0 General Shift
       152S/B                  5248969        152Sh-D                             Dhamatwan Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7044            1077   11:00:00  12:20:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248970        152Sh-U                               Lal Darwaja-Dhamatwan Gam                            Dhamatwan Gam         NORMAL             1125            7043   12:20:00  13:50:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248971        152Sh-D                             Dhamatwan Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7044            1077   13:50:00  15:15:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248972     152Sh-LH-U                          Lal Darwaja -  Hatkeshwar Depo                          Hatkeshwar Depo         NORMAL             1125            2393   15:15:00  15:45:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248973     152Sh-HL-D                           Hatkeshwar Depo - Lal Darwaja                              Lal Darwaja         NORMAL             2312            1077   16:50:00  17:20:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248974        152Sh-U                               Lal Darwaja-Dhamatwan Gam                            Dhamatwan Gam         NORMAL             1125            7043   17:20:00  18:45:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248975        152Sh-D                             Dhamatwan Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7044            1077   18:45:00  20:20:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248976        152Sh-U                               Lal Darwaja-Dhamatwan Gam                            Dhamatwan Gam         NORMAL             1125            7043   20:20:00  21:45:00   152S/B  152S/B-G           0 General Shift
       152S/B                  5248977        152Sh-D                             Dhamatwan Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7044            1077   21:45:00  23:10:00   152S/B  152S/B-G           0 General Shift
       1521/B                  5248978        152/1-U                                Lal Darwaja - Gatrad Gam                               Gatrad Gam         NORMAL             1125            7027    9:00:00  10:10:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248979        152/1-D                                Gatrad Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7028            1077   10:10:00  11:20:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248980        152/1-U                                Lal Darwaja - Gatrad Gam                               Gatrad Gam         NORMAL             1125            7027   11:20:00  12:30:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248981        152/1-D                                Gatrad Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7028            1077   12:30:00  13:40:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248982        152/1-U                                Lal Darwaja - Gatrad Gam                               Gatrad Gam         NORMAL             1125            7027   13:40:00  14:50:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248983        152/1-D                                Gatrad Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7028            1077   16:55:00  18:05:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248984        152/1-U                                Lal Darwaja - Gatrad Gam                               Gatrad Gam         NORMAL             1125            7027   18:05:00  19:15:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248985        152/1-D                                Gatrad Gam - Lal Darwaja                              Lal Darwaja         NORMAL             7028            1077   19:15:00  20:25:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248986        152/1-U                                Lal Darwaja - Gatrad Gam                               Gatrad Gam         NORMAL             1125            7027   20:25:00  21:35:00   1521/B  1521/B-G           0 General Shift
       1521/B                  5248987     152/1-GK-D                            Gatrad Gam - Hatkeshwar Depo                          Hatkeshwar Depo         NORMAL             7028            2312   21:35:00  22:30:00   1521/B  1521/B-G           0 General Shift
         96/F                  5248988           96-U                   Civil Hospital - Vatva Railway Colony                     Vatva Railway Colony         NORMAL             1092            4283    9:50:00  11:30:00     96/F    96/F-G           0 General Shift
         96/F                  5248989           96-U                   Civil Hospital - Vatva Railway Colony                     Vatva Railway Colony         NORMAL             1092            4283   17:35:00  19:05:00     96/F    96/F-G           0 General Shift
         96/F                  5248990           96-U                   Civil Hospital - Vatva Railway Colony                     Vatva Railway Colony         NORMAL             1092            4283   13:05:00  14:45:00     96/F    96/F-G           0 General Shift
         96/F                  5248991           96-U                   Civil Hospital - Vatva Railway Colony                     Vatva Railway Colony         NORMAL             1092            4283   20:30:00  21:55:00     96/F    96/F-G           0 General Shift
         96/F                  5248992           96-D                   Vatva Railway Colony - Civil Hospital                           Civil Hospital         NORMAL             5063            1110   11:30:00  13:05:00     96/F    96/F-G           0 General Shift
         96/F                  5248993           96-D                   Vatva Railway Colony - Civil Hospital                           Civil Hospital         NORMAL             5063            1110   15:50:00  17:35:00     96/F    96/F-G           0 General Shift
         96/F                  5248994           96-D                   Vatva Railway Colony - Civil Hospital                           Civil Hospital         NORMAL             5063            1110   19:05:00  20:30:00     96/F    96/F-G           0 General Shift
         96/F                  5248995           96-D                   Vatva Railway Colony - Civil Hospital                           Civil Hospital         NORMAL             5063            1110   22:00:00  23:15:00     96/F    96/F-G           0 General Shift
       1112/A                  5248996     111/2-NS-U                              Naroda - Someshwar Mahadev                        Someshwar Mahadev         NORMAL             1434            8978    7:25:00   7:45:00   1112/A  1112/A-G           0 General Shift
       1112/B                  5248997     111/2-NS-U                              Naroda - Someshwar Mahadev                        Someshwar Mahadev         NORMAL             1434            8978    8:45:00   9:10:00   1112/B  1112/B-G           0 General Shift
       31/5/N                  5248998         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590    8:45:00  11:20:00   31/5/N  31/5/N-G           0 General Shift
       31/5/O                  5248999         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590    9:00:00  11:40:00   31/5/O  31/5/O-G           0 General Shift
       31/5/P                  5249000         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590    9:15:00  12:00:00   31/5/P  31/5/P-G           0 General Shift
       31/5/Q                  5249001         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590    9:40:00  12:25:00   31/5/Q  31/5/Q-G           0 General Shift
       31/5/R                  5249002         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590   10:00:00  12:45:00   31/5/R  31/5/R-G           0 General Shift
       31/5/Q                  5249003         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590   14:30:00  16:30:00   31/5/Q  31/5/Q-G           0 General Shift
       31/5/N                  5249004         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   11:20:00  13:50:00   31/5/N  31/5/N-G           0 General Shift
       31/5/O                  5249005         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   11:40:00  14:10:00   31/5/O  31/5/O-G           0 General Shift
       31/5/P                  5249006         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   12:00:00  14:30:00   31/5/P  31/5/P-G           0 General Shift
       31/5/Q                  5249007         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   12:25:00  14:30:00   31/5/Q  31/5/Q-G           0 General Shift
       31/5/N                  5249008         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590   19:05:00  20:50:00   31/5/N  31/5/N-G           0 General Shift
       31/5/N                  5249009         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590   13:50:00  15:50:00   31/5/N  31/5/N-G           0 General Shift
       31/5/N                  5249010         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   16:55:00  19:05:00   31/5/N  31/5/N-G           0 General Shift
       31/5/N                  5249011         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   20:50:00  22:20:00   31/5/N  31/5/N-G           0 General Shift
       31/5/O                  5249012         31/5-D          Madhavnagar (Sanand) - Sardarbag (Lal Darwaja)                                Sardarbag         NORMAL             1591            1075   17:15:00  19:20:00   31/5/O  31/5/O-G           0 General Shift
       31/5/O                  5249013         31/5-U          Sardarbag (Lal Darwaja) - Madhavnagar (Sanand)                     Madhavnagar (Sanand)         NORMAL             1127            1590   14:10:00  16:10:00   31/5/O  31/5/O-G           0 General Shift
       64/1/A                  5249014      64/1-JU-D                                  Jaspur Gam - Usmanpura                                Usmanpura         NORMAL             5482            2863   18:20:00  19:30:00   64/1/A  64/1/A-G           0 General Shift
       1304/E                  5249015        130/4-D                              Manmohan Park - Nava Vadaj                               Nava Vadaj         NORMAL             7607            2101    8:40:00  10:10:00   1304/E  1304/E-G           0 General Shift
