workday,schedule_for_route_code,trip_id,route_code,route_name,route_destination,route_variant,first_stop_code,last_stop_code,start_time,stop_time,run_code,duty_code,is_halfway,vehicle_code,driver_code,trip_status,trip_last_update_time
25/03/2023,5524672,2503235524672,DR314,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1844,07:10:00,07:25:00,33/E,33/E-F,0,,,,
25/03/2023,5524673,2503235524673,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,23:00:00,23:04:00,33/E,33/E-S,0,,,,
25/03/2023,5524674,2503235524674,DR314,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1844,08:00:00,08:15:00,33/F,33/F-F,0,,,,
25/03/2023,5524675,2503235524675,DR646,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1844,9953,23:40:00,23:44:00,33/F,33/F-S,0,,,,
25/03/2023,5524676,2503235524676,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,06:40:00,06:40:00,33/K,33/K-F,0,,,,
25/03/2023,5524677,2503235524677,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,22:35:00,22:39:00,33/K,33/K-S,0,,,,
25/03/2023,5524678,2503235524678,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,05:30:00,05:30:00,33/H,33/H-F,0,,,,
25/03/2023,5524679,2503235524679,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,20:55:00,20:59:00,33/H,33/H-S,0,,,,
25/03/2023,5524680,2503235524680,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,06:10:00,06:10:00,33/I,33/I-F,0,,,,
25/03/2023,5524681,2503235524681,DR339,Sarangpur - Sarangpur Depot,Sarangpur Depot,NORMAL,1204,9953,21:40:00,21:44:00,33/I,33/I-S,0,,,,
25/03/2023,5524682,2503235524682,DR338,Sarangpur Depot - Sarangpur,Sarangpur,NORMAL,9953,1204,06:25:00,06:25:00,33/J,33/J-F,0,,,,
